"t"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
3.469999999999970e+00	2.461365325308957e+01	-2.220438066361126e-03	1.721084228246880e-03	1.728408950754933e-02	3.006491876581470e-02	-2.189655317898843e-03	8.714501724673057e-02	-2.745024729205845e-03	-4.957439480228892e-02	2.003501073645050e+02	-1.309066708908627e+02	-5.870838157142441e+02	-2.804599724492940e-01	1.416401656221167e-02	-8.625769488427755e-04	-1.453769456304934e-03
3.479999999999969e+00	2.460228184849987e+01	-2.232135876558647e-03	2.190264444649993e-03	1.927433205134459e-02	3.003217174185480e-02	-3.452463238881414e-03	7.753504391979923e-02	-3.009827553271107e-03	-4.795804585968728e-02	2.005905425530001e+02	-1.310556879194606e+02	-5.872342412928207e+02	-2.776694163358138e-01	1.429549848204581e-02	1.696328622577660e-03	-1.645610535923865e-03
3.489999999999969e+00	2.459091320783756e+01	-2.246019697787978e-03	2.641786441830749e-03	2.112679082613835e-02	2.999721778181894e-02	-4.668911976674977e-03	6.825345292583400e-02	-3.254624589049129e-03	-4.630036690538443e-02	2.008309150958901e+02	-1.312047817804875e+02	-5.873844764619791e+02	-2.749066735836173e-01	1.442020621987861e-02	4.123551524186572e-03	-1.823581155923714e-03
3.499999999999969e+00	2.457954671815714e+01	-2.261884967377129e-03	3.075332248859399e-03	2.284408220398591e-02	2.996027429394302e-02	-5.838205485429400e-03	5.929946778616110e-02	-3.479818962282546e-03	-4.460561259150786e-02	2.010712187295125e+02	-1.313539532592924e+02	-5.875345232790688e+02	-2.721714561228303e-01	1.453805429126809e-02	6.420887159881188e-03	-1.987845823662895e-03
3.509999999999969e+00	2.440050009021024e+01	4.484394267465406e-03	3.491642842957116e-03	2.446182327429830e-02	3.257444556180467e-02	-7.015591198719398e-03	4.702643349131767e-02	5.175546262551542e-01	-4.302816865757704e-02	2.013005273330892e+02	-1.314960696783063e+02	-5.876889033262696e+02	-2.694633619110814e-01	-4.823450543435406e+00	1.805263540158273e-02	-2.198165542464742e-03
3.519999999999968e+00	2.414671911716746e+01	1.455824128495083e-02	3.892166729330299e-03	2.600708053730303e-02	4.004342755090154e-02	-8.239705311066031e-03	3.623269884532244e-02	9.640258894124598e-01	-4.144341311511329e-02	2.015125749531512e+02	-1.316270524521505e+02	-5.878492512975904e+02	-2.667821678390844e-01	-4.666137078269460e+00	1.848217795522825e-02	-2.408518649698618e-03
3.529999999999968e+00	2.385519791353585e+01	2.730004394160466e-02	4.277698885690072e-03	2.746915808198745e-02	5.160592179157551e-02	-9.483803284924370e-03	2.680745721279117e-02	1.337582190635354e+00	-3.985002689284045e-02	2.017145306734021e+02	-1.317515977725538e+02	-5.880114807802438e+02	-2.641276518103109e-01	-4.514709492815981e+00	1.880989315192463e-02	-2.617334443596996e-03
3.539999999999968e+00	2.355247125956076e+01	4.215878155833740e-02	4.648861095938344e-03	2.883805966101477e-02	6.657123163608482e-02	-1.072338724468187e-02	1.860732698853428e-02	1.645761839000971e+00	-3.824623120381593e-02	2.019129801925408e+02	-1.318740137321051e+02	-5.881721166546043e+02	-2.614995596428975e-01	-4.368363397997983e+00	1.904850324481088e-02	-2.822736703378152e-03
3.549999999999968e+00	2.325747753513320e+01	5.864635044092100e-02	5.006078912175017e-03	3.010471729927238e-02	8.432216802344242e-02	-1.193644436286628e-02	1.149740250981133e-02	1.896004041790099e+00	-3.662940585646792e-02	2.021139300714192e+02	-1.319982240132261e+02	-5.883282060999617e+02	-2.588976250498453e-01	-4.226136917620658e+00	1.920937613177642e-02	-3.022452432642283e-03
3.559999999999968e+00	2.298312890036546e+01	7.633551161058071e-02	5.349582340656121e-03	3.126116705621371e-02	1.043140556256258e-01	-1.310357836193883e-02	5.352154360428991e-03	2.095249617687031e+00	-3.499673206619016e-02	2.023228380247190e+02	-1.321277885141888e+02	-5.884772290410205e+02	-2.563215868278814e-01	-4.087076232348796e+00	1.930256764317962e-02	-3.214090845797942e-03
3.569999999999968e+00	2.273757971911208e+01	9.485451576119323e-02	5.679426828892505e-03	3.230070254269160e-02	1.260685373745361e-01	-1.420804410808866e-02	5.532452222468064e-05	2.249781193913814e+00	-3.334561337385211e-02	2.025446501287426e+02	-1.322659284039167e+02	-5.886170218487218e+02	-2.537711865852850e-01	-3.950326297718793e+00	1.933693042858867e-02	-3.395325318964655e-03
3.579999999999968e+00	2.252526192965451e+01	1.138818816650764e-01	5.995517978228873e-03	3.321796656092744e-02	1.491674143759411e-01	-1.523574231328110e-02	-4.499961645537519e-03	2.365165614671225e+00	-3.167392523793246e-02	2.027838284346816e+02	-1.324155453250549e+02	-5.887457162247566e+02	-2.512461697867820e-01	-3.815176040935760e+00	1.932019857981931e-02	-3.564004409003516e-03
3.589999999999967e+00	2.234769604725394e+01	1.331401485327905e-01	6.297638412932070e-03	3.400900590950304e-02	1.732449904333385e-01	-1.617514967868398e-02	-8.411507654137288e-03	2.446278809549824e+00	-2.998014964465343e-02	2.030443895578916e+02	-1.325792472711858e+02	-5.888616835910393e+02	-2.487462854743794e-01	-3.681074198075648e+00	1.925909724566550e-02	-3.718210913866098e-03
3.599999999999967e+00	2.220413288640322e+01	1.523900519195890e-01	6.585473545776867e-03	3.467129380752890e-02	1.979808307653254e-01	-1.701722091434596e-02	-1.176845135175631e-02	2.497366100149372e+00	-2.826343856114592e-02	2.033299401898538e+02	-1.327593720649621e+02	-5.889634894132877e+02	-2.462712856316468e-01	-3.547628716590845e+00	1.915944855712378e-02	-3.856289622202986e-03
3.609999999999967e+00	2.209207478323955e+01	1.714257079162477e-01	6.858635483964801e-03	3.520371878550260e-02	2.230937762983044e-01	-1.775527529551747e-02	-1.465158154229165e-02	2.522112197768566e+00	-2.652362783129275e-02	2.036437020264159e+02	-1.329580040327528e+02	-5.890498583359387e+02	-2.438209249202060e-01	-3.414596708011462e+00	1.902626125868162e-02	-3.976856030772726e-03
3.619999999999967e+00	2.200770127123042e+01	1.900704093717590e-01	7.116684641799760e-03	3.560654300497564e-02	2.483367362356602e-01	-1.838485956577481e-02	-1.713367967472439e-02	2.523715838293559e+00	-2.476121995032243e-02	2.039885323281234e+02	-1.331769877829214e+02	-5.891196463772297e+02	-2.413949604931257e-01	-3.281868927486656e+00	1.886381464356527e-02	-4.078792707957806e-03
3.629999999999967e+00	2.194622313722802e+01	2.081730213673440e-01	7.359148926773322e-03	3.588133257470166e-02	2.734922659417485e-01	-1.890358960484981e-02	-1.927987604818771e-02	2.504962539271315e+00	-2.297734781964517e-02	2.043669405209081e+02	-1.334179394137631e+02	-5.891718191313167e+02	-2.389931518707320e-01	-3.149451452752310e+00	1.867573693700267e-02	-4.161238710236907e-03
3.639999999999966e+00	2.190218208946710e+01	2.256049110291442e-01	7.585540535603910e-03	3.603086323854496e-02	2.983688597781056e-01	-1.931097321765838e-02	-2.114802137238144e-02	2.468292172947736e+00	-2.117372783588139e-02	2.047811018716642e+02	-1.336822558389221e+02	-5.892054349455477e+02	-2.366152608379981e-01	-3.017446232327337e+00	1.846507898700371e-02	-4.223575570101916e-03
3.649999999999966e+00	2.186970815646261e+01	2.422573429269816e-01	7.795370491529857e-03	3.605900553666876e-02	3.227978746991092e-01	-1.960821737487509e-02	-2.278907357663586e-02	2.415859696579436e+00	-1.935260809167390e-02	2.052328692636050e+02	-1.339711228835240e+02	-5.892196322152970e+02	-2.342610513093288e-01	-2.886031598015090e+00	1.823438384362441e-02	-4.265412105447521e-03
3.659999999999966e+00	2.184274315825841e+01	2.580392835705980e-01	7.988161149868960e-03	3.597059402359910e-02	3.466310115618368e-01	-1.979802421679156e-02	-2.424749509714613e-02	2.349588192794843e+00	-1.751671525979950e-02	2.057237837714299e+02	-1.342855225973616e+02	-5.892136201567146e+02	-2.319302891029538e-01	-2.755443477013587e+00	1.798575232044209e-02	-4.286569392905931e-03
3.669999999999966e+00	2.181523564330469e+01	2.728755655871468e-01	8.163456984812249e-03	3.577128542951784e-02	3.697382882749638e-01	-1.988438061762867e-02	-2.556165492660630e-02	2.271213872136558e+00	-1.566920190030551e-02	2.062550844691964e+02	-1.346262400713802e+02	-5.891866725871931e+02	-2.296227415454155e-01	-2.625957800382793e+00	1.772090446160274e-02	-4.287066589545389e-03
3.679999999999966e+00	2.178131037494252e+01	2.867053645102072e-01	8.320834035680612e-03	3.546741080615386e-02	3.920064405360747e-01	-1.987234620868204e-02	-2.676423214704383e-02	2.182323058957839e+00	-1.381359456031276e-02	2.068277177270144e+02	-1.349938699371968e+02	-5.891381243755419e+02	-2.273381767672179e-01	-2.497874442824696e+00	1.744123690523302e-02	-4.267107843951603e-03
3.689999999999965e+00	2.173541375331864e+01	2.994809426782510e-01	8.459908425676744e-03	3.506582663861504e-02	4.133376862280675e-01	-1.976784461472779e-02	-2.788262085822518e-02	2.084381475006687e+00	-1.195374210734324e-02	2.074423461160121e+02	-1.353888226412495e+02	-5.890673703316970e+02	-2.250763624690174e-01	-2.371502912722101e+00	1.714787623678364e-02	-4.227070260974877e-03
3.699999999999965e+00	2.167243541587998e+01	3.111666092599438e-01	8.580344255623727e-03	3.457376934807305e-02	4.336487800600745e-01	-1.957746210957756e-02	-2.893933777267345e-02	1.978756447958994e+00	-1.009376360930349e-02	2.080993571739472e+02	-1.358113306497146e+02	-5.889738662339290e+02	-2.228370639847674e-01	-2.247149940775294e+00	1.684172842491643e-02	-4.167492663354372e-03
3.709999999999965e+00	2.158780570355970e+01	3.217378099099884e-01	8.681860527444067e-03	3.399871576058709e-02	4.528702368985524e-01	-1.930825631724771e-02	-2.995242783867968e-02	1.866733124092837e+00	-8.237997100382397e-03	2.087988735355403e+02	-1.362614554654496e+02	-5.888571308950286e+02	-2.206200421734507e-01	-2.125109150531298e+00	1.652352410701383e-02	-4.089064475608662e-03
3.719999999999965e+00	2.147756913295147e+01	3.311801816148677e-01	8.764235237519636e-03	3.334824841564881e-02	4.709455079773834e-01	-1.896757457375228e-02	-3.093584466347507e-02	1.749526060801599e+00	-6.390955322493593e-03	2.095407690259980e+02	-1.367390981870695e+02	-5.887167461968407e+02	-2.184250536279982e-01	-2.005653174004336e+00	1.619385865212059e-02	-3.992613200850158e-03
3.729999999999964e+00	2.133843544152683e+01	3.394884135350816e-01	8.827304373692797e-03	3.262992377834149e-02	4.878299235676923e-01	-1.856288097209046e-02	-3.189977685967334e-02	1.628286654040963e+00	-4.557294190513260e-03	2.103246960150265e+02	-1.372440168310124e+02	-5.885523515960234e+02	-2.162518565487807e-01	-1.889028524679468e+00	1.585322575411996e-02	-3.879088742410999e-03
3.739999999999964e+00	2.116780966016672e+01	3.466650437650373e-01	8.870958090001064e-03	3.185115152642812e-02	5.034895960759960e-01	-1.810159915825021e-02	-3.285095372195312e-02	1.504104966085477e+00	-2.741782372851175e-03	2.111501193513407e+02	-1.377758477372893e+02	-5.883636359912443e+02	-2.141002198730672e-01	-1.775452619682366e+00	1.550204605152306e-02	-3.749545492404602e-03
3.749999999999964e+00	2.096380016690978e+01	3.527194039676805e-01	8.895138949236358e-03	3.101909007944277e-02	5.179007074227513e-01	-1.759097337878113e-02	-3.379303954926041e-02	1.378000362289237e+00	-9.492310692379674e-04	2.120163492481910e+02	-1.383341267113310e+02	-5.881503344749883e+02	-2.119699286303262e-01	-1.665111324001472e+00	1.514069336096638e-02	-3.605122577394653e-03
3.759999999999964e+00	2.072520286117209e+01	3.576645578512000e-01	8.899806913711929e-03	3.014053778070024e-02	5.310453488845354e-01	-1.703794090490428e-02	-3.472652473470021e-02	1.250950881470917e+00	8.153477667647204e-04	2.129226364271985e+02	-1.389183456018770e+02	-5.879121738991835e+02	-2.098608302537961e-01	-1.558167087959553e+00	1.476950562054449e-02	-3.447016953293428e-03
3.769999999999964e+00	2.045147378049579e+01	3.615200757595889e-01	8.884995639834407e-03	2.922197490630770e-02	5.429158913912415e-01	-1.644912444388819e-02	-3.564987852510380e-02	1.123850877714283e+00	2.547058402294891e-03	2.138680763487499e+02	-1.395278972448791e+02	-5.876489541149085e+02	-2.077727643795079e-01	-1.454747123435718e+00	1.438883300036938e-02	-3.276493333421136e-03
3.779999999999963e+00	2.014268790374603e+01	3.643143505136437e-01	8.850855388531280e-03	2.826965759131291e-02	5.535164359699895e-01	-1.583089405082299e-02	-3.655994379329855e-02	9.975511473630686e-01	4.241085438394668e-03	2.148515048486937e+02	-1.401620125750621e+02	-5.873605964353342e+02	-2.057055132287228e-01	-1.354942239281599e+00	1.399907492719134e-02	-3.094912504035582e-03
3.789999999999963e+00	1.979950200462018e+01	3.660809168377888e-01	8.797608210119216e-03	2.728945060591273e-02	5.628593584652583e-01	-1.518919571610427e-02	-3.745186993291321e-02	8.728337667578913e-01	5.892704517664200e-03	2.158716360853020e+02	-1.408198451481136e+02	-5.870470843331182e+02	-2.036588618404972e-01	-1.258813892429192e+00	1.360066809869461e-02	-2.903675975470353e-03
3.799999999999963e+00	1.942309296021265e+01	3.668576259684130e-01	8.725547140331203e-03	2.628680680227026e-02	5.709645298174643e-01	-1.452951315345724e-02	-3.831948368859835e-02	7.504053121394612e-01	7.497340605997375e-03	2.169270871307153e+02	-1.415004868574156e+02	-5.867084617821577e+02	-2.016325989097950e-01	-1.166396419906947e+00	1.319409772564978e-02	-2.704207195968164e-03
3.809999999999963e+00	1.901509025272476e+01	3.666859307420906e-01	8.635035686610273e-03	2.526676495509660e-02	5.778584809085698e-01	-1.385685224939878e-02	-3.915561633697347e-02	6.308958067751111e-01	9.050607873949949e-03	2.180163969905293e+02	-1.422029801266564e+02	-5.863448314995170e+02	-1.996265165048327e-01	-1.077699897883553e+00	1.277990570205506e-02	-2.497935211025571e-03
3.819999999999963e+00	1.857750625115530e+01	3.656102086351083e-01	8.526506646384970e-03	2.423395639480332e-02	5.835735698562453e-01	-1.317573813648616e-02	-3.995240537007783e-02	5.148588361950993e-01	1.054834609394637e-02	2.191380443160505e+02	-1.429263292599133e+02	-5.859563526909867e+02	-1.976404097754889e-01	-9.927131431881362e-01	1.235869545103654e-02	-2.286278754824022e-03
3.829999999999962e+00	1.811266822605604e+01	3.636772422686472e-01	8.400461750745044e-03	2.319262286338172e-02	5.881472713236603e-01	-1.249022574380314e-02	-4.070157073164285e-02	4.027732426109124e-01	1.198664917967103e-02	2.202904601387013e+02	-1.436695088338189e+02	-5.855432396460310e+02	-1.956740762505979e-01	-9.114066783868431e-01	1.193113536958801e-02	-2.070632573560072e-03
3.839999999999962e+00	1.762315155911621e+01	3.609356895751891e-01	8.257470297169533e-03	2.214663696694925e-02	5.916214652783638e-01	-1.180391587461750e-02	-4.139467628713075e-02	2.950447280489392e-01	1.336189495621444e-02	2.214720412452119e+02	-1.444314724233124e+02	-5.851057596307195e+02	-1.937273154686965e-01	-8.337355201313033e-01	1.149795961944021e-02	-1.852353770190513e-03
3.849999999999962e+00	1.711171555509911e+01	3.574355550873102e-01	8.098166767015856e-03	2.109952469745324e-02	5.940417191412426e-01	-1.111997628468911e-02	-4.202336900468980e-02	1.920081413601397e-01	1.467077297561333e-02	2.226811635313760e+02	-1.452111612340933e+02	-5.846442300767922e+02	-1.917999287984022e-01	-7.596417833631932e-01	1.105996640167572e-02	-1.632748720767747e-03
3.859999999999962e+00	1.657924992851959e+01	3.533904339026777e-01	7.922797747931897e-03	2.005412893638447e-02	5.954389282911843e-01	-1.044102431600092e-02	-4.263273003853835e-02	9.002069565677460e-02	1.593832965222157e-02	2.239158018172058e+02	-1.460072601602201e+02	-5.841592186873072e+02	-1.898917192803031e-01	-6.944632544100884e-01	1.061777829092256e-02	-1.406053418361117e-03
3.869999999999961e+00	1.603127508794760e+01	3.486869725605679e-01	7.732235128870465e-03	1.901287357296099e-02	5.958422223108009e-01	-9.769263876853739e-03	-4.316168444203271e-02	-6.283323557236162e-03	1.713417092447012e-02	2.251736680621905e+02	-1.468182864173798e+02	-5.836514874456876e+02	-1.880024902915657e-01	-6.332239274381148e-01	1.017198088246894e-02	-1.179929484098691e-03
3.879999999999961e+00	1.547125818317400e+01	3.433575885137903e-01	7.527373944184199e-03	1.797854711364051e-02	5.953151428591144e-01	-9.106800548706833e-03	-4.359511676197483e-02	-9.623653746907621e-02	1.825164769920272e-02	2.264531048966779e+02	-1.476431628965983e+02	-5.831215277133501e+02	-1.861320500964927e-01	-5.750062731026562e-01	9.723625757622404e-03	-9.566023067419825e-04
3.889999999999961e+00	1.490222831506045e+01	3.374590435895128e-01	7.309111845270718e-03	1.695367129214212e-02	5.939212398493847e-01	-8.455403206254238e-03	-4.392702820266219e-02	-1.798658541641444e-01	1.928890002184786e-02	2.277524957895853e+02	-1.484808399062539e+02	-5.825698588546682e+02	-1.842802072778656e-01	-5.196995578497337e-01	9.273802400186699e-03	-7.371336203975945e-04
3.899999999999961e+00	1.432709197666497e+01	3.310465394078906e-01	7.078391033861973e-03	1.594052790814526e-02	5.917234934581805e-01	-7.816539745699321e-03	-4.415235939466015e-02	-2.572442892352768e-01	2.024450006472440e-02	2.290702726309104e+02	-1.493302998923671e+02	-5.819970226103305e+02	-1.824467727117918e-01	-4.671947196319257e-01	8.823629141857570e-03	-5.224748169243678e-04
3.909999999999961e+00	1.374861058523469e+01	3.241735347956280e-01	6.836192758406033e-03	1.494118552947584e-02	5.887839389750524e-01	-7.191412516048440e-03	-4.426707567683741e-02	-3.284847335622534e-01	2.111744841127892e-02	2.304049189556680e+02	-1.501905595656702e+02	-5.814035799297847e+02	-1.806315596672410e-01	-4.173851996151097e-01	8.374244751411280e-03	-3.134647523894184e-04
3.919999999999960e+00	1.316938334557901e+01	3.168915704228308e-01	6.583531119788760e-03	1.395752206674805e-02	5.851633168601110e-01	-6.580990855042067e-03	-4.426822329939512e-02	-3.937339559000943e-01	2.190716734503181e-02	2.317549730555004e+02	-1.510606718804791e+02	-5.807901076401105e+02	-1.788343839329927e-01	-3.701675324024194e-01	7.926799086209789e-03	-1.108289022462737e-04
3.929999999999960e+00	1.259183495133124e+01	3.092500890440833e-01	6.321445868424927e-03	1.299124258343859e-02	5.809207314552276e-01	-5.986040287953645e-03	-4.415395159148080e-02	-4.531667558789315e-01	2.261349045138200e-02	2.331190312928194e+02	-1.519397280344101e+02	-5.801571947315040e+02	-1.770550639814036e-01	-3.254417549981321e-01	7.482442555403529e-03	8.482032896942483e-05
